Sample_ID	Prediction_tool	Contig_ID	Product_class	BGC_probability	BGC_complete	BGC_start	BGC_end	BGC_length	CDS_ID	CDS_count	PFAM_domains	MIBiG_ID	InterPro_ID
UT30	antiSMASH	NODE_5896_length_28658_cov_49.2	Arylpolyene	NA	No	1	28658	28659	NA;NPIGKJ_1487450;NPIGKJ_1487455;NPIGKJ_1487460;NPIGKJ_1487465;NPIGKJ_1487470;NPIGKJ_1487475;NPIGKJ_1487480;NPIGKJ_1487485;NPIGKJ_1487490;NPIGKJ_1487495;NPIGKJ_1487500;NPIGKJ_1487505;NPIGKJ_1487510;NPIGKJ_1487515;NPIGKJ_1487520;NPIGKJ_1487525;NPIGKJ_1487530;NPIGKJ_1487535;NPIGKJ_1487540;NPIGKJ_1487545;NPIGKJ_1487550;NPIGKJ_1487555;NPIGKJ_1487560;NPIGKJ_1487565;NPIGKJ_1487570	25	t2fas;PP-binding;APE_KS2;TPP_enzyme_N;TPP_enzyme_C;AMP-binding;Aldedh;APH	NA	NA
UT30	antiSMASH	NODE_5907_length_28618_cov_468.7	Cyclic-lactone-autoinducer	NA	No	4447	25164	20719	NA;NPIGKJ_1488860;NPIGKJ_1488865;NPIGKJ_1488870;NPIGKJ_1488875;NPIGKJ_1488880;NPIGKJ_1488885;NPIGKJ_1488890;NPIGKJ_1488895;NPIGKJ_1488900;NPIGKJ_1488905;NPIGKJ_1488910;NPIGKJ_1488915;NPIGKJ_1488920;NPIGKJ_1488925;NPIGKJ_1488930;NPIGKJ_1488935;NPIGKJ_1488940;NPIGKJ_1488945;NPIGKJ_1488950;NPIGKJ_1488955;NPIGKJ_1488960;NPIGKJ_1488965;NPIGKJ_1488970;NPIGKJ_1488975;NPIGKJ_1488980	25	AgrB;TIGR04223	NA	NA
UT30	antiSMASH	NODE_59090_length_4425_cov_25.7	Ranthipeptide	NA	No	1	4425	4426	NA;NPIGKJ_3936020;NPIGKJ_3936025;NPIGKJ_3936030;NPIGKJ_3936035;NPIGKJ_3936040;NPIGKJ_3936045	6	TIGR03973;SCIFF	NA	NA
UT30	antiSMASH	NODE_59663_length_4388_cov_14.9	RRE-containing	NA	No	1	4388	4389	NA;NPIGKJ_3948480;NPIGKJ_3948485;NPIGKJ_3948490;NPIGKJ_3948495;NPIGKJ_3948500;NPIGKJ_3948505	6	PF05402;Stand_Alone_Lasso_RRE	NA	NA
UT30	antiSMASH	NODE_5968_length_28454_cov_56.5	Ranthipeptide	NA	No	16158	28454	12298	NA;NPIGKJ_1497170;NPIGKJ_1497175;NPIGKJ_1497180;NPIGKJ_1497185;NPIGKJ_1497190;NPIGKJ_1497195;NPIGKJ_1497200;NPIGKJ_1497205;NPIGKJ_1497210;NPIGKJ_1497215	10	Metallophos_2;TIGR03973;SCIFF;Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
UT30	antiSMASH	NODE_5970_length_28449_cov_23.5	Ranthipeptide	NA	No	11478	28449	16973	NA;NPIGKJ_1497400;NPIGKJ_1497405;NPIGKJ_1497410;NPIGKJ_1497415;NPIGKJ_1497420;NPIGKJ_1497425;NPIGKJ_1497430;NPIGKJ_1497435;NPIGKJ_1497440;NPIGKJ_1497445;NPIGKJ_1497450;NPIGKJ_1497455;NPIGKJ_1497460;NPIGKJ_1497465;NPIGKJ_1497470	15	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;SPASM;Aminotran_1_2	NA	NA
UT30	antiSMASH	NODE_59893_length_4371_cov_13.6	Cyclic-lactone-autoinducer	NA	No	1	4371	4372	NA;NPIGKJ_3953495;NPIGKJ_3953500;NPIGKJ_3953505;NPIGKJ_3953510;NPIGKJ_3953515;NPIGKJ_3953520	6	AgrB	NA	NA
UT30	antiSMASH	NODE_59_length_197707_cov_58.6	Lassopeptide	NA	Yes	22951	53282	30333	NA;NPIGKJ_67680;NPIGKJ_67685;NPIGKJ_67690;NPIGKJ_67695;NPIGKJ_67700;NPIGKJ_67705;NPIGKJ_67710;NPIGKJ_67715;NPIGKJ_67720;NPIGKJ_67725;NPIGKJ_67730;NPIGKJ_67735;NPIGKJ_67740;NPIGKJ_67745;NPIGKJ_67750;NPIGKJ_67755;NPIGKJ_67760;NPIGKJ_67765;NPIGKJ_67770;NPIGKJ_67775;NPIGKJ_67780;NPIGKJ_67785;NPIGKJ_67790;NPIGKJ_67795	24	Glycos_transf_2;Glycos_transf_2;Glycos_transf_2;GATase_7;Asn_synthase;Stand_Alone_Lasso_RRE;PF05402;PF13471;GATase_7;Asn_synthase;Metallophos_2;Glycos_transf_1;Glycos_transf_1	NA	NA
UT30	antiSMASH	NODE_5_length_361458_cov_93.2	Hserlactone	NA	Yes	319271	340230	20961	NPIGKJ_09120;NPIGKJ_09125;NPIGKJ_09130;NPIGKJ_09135;NPIGKJ_09140;NPIGKJ_09145;NPIGKJ_09150;NPIGKJ_09155;NPIGKJ_09160;NPIGKJ_09165;NPIGKJ_09170;NPIGKJ_09175;NPIGKJ_09180;NPIGKJ_09185;NPIGKJ_09190;NPIGKJ_09195;NPIGKJ_09200;NPIGKJ_09205	18	PF04055;Autoind_synth	NA	NA
UT30	antiSMASH	NODE_60004_length_4363_cov_13.7	Terpene	NA	No	1	4363	4364	NA;NPIGKJ_3955910;NPIGKJ_3955915;NPIGKJ_3955920;NPIGKJ_3955925	4	Glycos_transf_1;phytoene_synt	NA	NA
UT30	antiSMASH	NODE_6021_length_28306_cov_23.7	Ranthipeptide	NA	No	8928	28306	19380	NA;NPIGKJ_1503885;NPIGKJ_1503890;NPIGKJ_1503895;NPIGKJ_1503900;NPIGKJ_1503905;NPIGKJ_1503910;NPIGKJ_1503915;NPIGKJ_1503920;NPIGKJ_1503925;NPIGKJ_1503930;NPIGKJ_1503935;NPIGKJ_1503940;NPIGKJ_1503945;NPIGKJ_1503950;NPIGKJ_1503955;NPIGKJ_1503960;NPIGKJ_1503965	17	PqqD_RRE;PF05402;Thurincin_rSAM_RRE;Subtilosin_rSAM_RRE;PF04055;Fer4_12;SPASM	NA	NA
UT30	antiSMASH	NODE_60385_length_4338_cov_124.9	RRE-containing	NA	No	1	4338	4339	NA;NPIGKJ_3964050;NPIGKJ_3964055;NPIGKJ_3964060;NPIGKJ_3964065;NPIGKJ_3964070;NPIGKJ_3964075	6	NTP_transf_5;PF05402;Stand_Alone_Lasso_RRE	NA	NA
UT30	antiSMASH	NODE_604_length_92337_cov_42.2	Ranthipeptide	NA	No	68151	89815	21666	NA;NPIGKJ_376935;NPIGKJ_376940;NPIGKJ_376945;NPIGKJ_376950;NPIGKJ_376955;NPIGKJ_376960;NPIGKJ_376965;NPIGKJ_376970;NPIGKJ_376975;NPIGKJ_376980;NPIGKJ_376985;NPIGKJ_376990;NPIGKJ_376995;NPIGKJ_377000;NPIGKJ_377005;NPIGKJ_377010;NPIGKJ_377015	17	Fer4_12;PF04055;TIGR03973;SCIFF;Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;PF04055	NA	NA
UT30	antiSMASH	NODE_60557_length_4326_cov_25.4	Cyclic-lactone-autoinducer	NA	No	1	4326	4327	NA;NPIGKJ_3967730;NPIGKJ_3967735;NPIGKJ_3967740;NPIGKJ_3967745;NPIGKJ_3967750	5	AgrB	NA	NA
UT30	antiSMASH	NODE_6074_length_28132_cov_23.4	RRE-containing	NA	No	9415	28132	18719	NA;NPIGKJ_1510610;NPIGKJ_1510615;NPIGKJ_1510620;NPIGKJ_1510625;NPIGKJ_1510630;NPIGKJ_1510635;NPIGKJ_1510640;NPIGKJ_1510645;NPIGKJ_1510650;NPIGKJ_1510655;NPIGKJ_1510660;NPIGKJ_1510665;NPIGKJ_1510670;NPIGKJ_1510675;NPIGKJ_1510680;NPIGKJ_1510685;NPIGKJ_1510690;NPIGKJ_1510695;NPIGKJ_1510700	19	PF04055;PF05402;Stand_Alone_Lasso_RRE	NA	NA
UT30	antiSMASH	NODE_607_length_92162_cov_101.7	RRE-containing	NA	Yes	62019	82282	20265	NA;NPIGKJ_377950;NPIGKJ_377955;NPIGKJ_377960;NPIGKJ_377965;NPIGKJ_377970;NPIGKJ_377975;NPIGKJ_377980;NPIGKJ_377985;NPIGKJ_377990;NPIGKJ_377995;NPIGKJ_378000;NPIGKJ_378005;NPIGKJ_378010;NPIGKJ_378015;NPIGKJ_378020;NPIGKJ_378025;NPIGKJ_378030;NPIGKJ_378035;NPIGKJ_378040;NPIGKJ_378045;NPIGKJ_378050;NPIGKJ_378055;NPIGKJ_378060;NPIGKJ_378105;NPIGKJ_378110;NPIGKJ_378115;NPIGKJ_378120;NPIGKJ_378125;NPIGKJ_378130;NPIGKJ_378135;NPIGKJ_378140;NPIGKJ_378145;NPIGKJ_378150;NPIGKJ_378155;NPIGKJ_378160;NPIGKJ_378165;NPIGKJ_378170	37	AMP-binding;HMGL-like;AMP-binding;PF04055;PF05402;Stand_Alone_Lasso_RRE	NA	NA
UT30	antiSMASH	NODE_6081_length_28115_cov_27.3	Betalactone	NA	No	1	21371	21372	NA;NPIGKJ_1511520;NPIGKJ_1511525;NPIGKJ_1511530;NPIGKJ_1511535;NPIGKJ_1511540;NPIGKJ_1511545;NPIGKJ_1511550;NPIGKJ_1511555;NPIGKJ_1511560;NPIGKJ_1511565;NPIGKJ_1511570;NPIGKJ_1511575;NPIGKJ_1511580;NPIGKJ_1511585;NPIGKJ_1511590;NPIGKJ_1511595;NPIGKJ_1511600	17	AMP-binding;HMGL-like;AMP-binding	NA	NA
UT30	antiSMASH	NODE_60859_length_4304_cov_125.6	Cyclic-lactone-autoinducer	NA	No	1	4304	4305	NA;NPIGKJ_3974005;NPIGKJ_3974010;NPIGKJ_3974015;NPIGKJ_3974020	4	AgrB	NA	NA
UT30	antiSMASH	NODE_60863_length_4304_cov_10.9	Cyclic-lactone-autoinducer	NA	No	1	4304	4305	NA;NPIGKJ_3974085;NPIGKJ_3974090;NPIGKJ_3974095;NPIGKJ_3974100;NPIGKJ_3974105	5	TIGR04223;AgrB;PPDK_N	NA	NA
UT30	antiSMASH	NODE_6094_length_28075_cov_19.9	RRE-containing	NA	No	1	11664	11665	NA;NPIGKJ_1513265;NPIGKJ_1513270;NPIGKJ_1513275;NPIGKJ_1513280;NPIGKJ_1513285;NPIGKJ_1513290;NPIGKJ_1513295;NPIGKJ_1513300;NPIGKJ_1513305;NPIGKJ_1513310	10	PF04055;Fer4_12;Stand_Alone_Lasso_RRE;PF05402;NTP_transf_3;Glycos_transf_2	NA	NA
UT30	antiSMASH	NODE_61278_length_4276_cov_26.0	Cyclic-lactone-autoinducer	NA	No	1	4276	4277	NA;NPIGKJ_3982820;NPIGKJ_3982825;NPIGKJ_3982830;NPIGKJ_3982835;NPIGKJ_3982840	5	AgrB	NA	NA
UT30	antiSMASH	NODE_6127_length_27963_cov_323.1	T3PKS	NA	No	1	27963	27964	NA;NPIGKJ_1517435;NPIGKJ_1517440;NPIGKJ_1517445;NPIGKJ_1517450;NPIGKJ_1517455;NPIGKJ_1517460;NPIGKJ_1517465;NPIGKJ_1517470;NPIGKJ_1517475;NPIGKJ_1517480;NPIGKJ_1517485;NPIGKJ_1517490;NPIGKJ_1517495;NPIGKJ_1517500;NPIGKJ_1517505;NPIGKJ_1517510;NPIGKJ_1517515;NPIGKJ_1517520;NPIGKJ_1517525;NPIGKJ_1517530;NPIGKJ_1517535;NPIGKJ_1517540;NPIGKJ_1517545;NPIGKJ_1517550	24	Chal_sti_synt_N	NA	NA
UT30	antiSMASH	NODE_61494_length_4263_cov_40.9	Cyclic-lactone-autoinducer	NA	No	1	4263	4264	NA;NPIGKJ_3987445;NPIGKJ_3987450;NPIGKJ_3987455;NPIGKJ_3987460;NPIGKJ_3987465	5	AgrB	NA	NA
UT30	antiSMASH	NODE_614_length_91865_cov_162.7	RRE-containing	NA	Yes	34241	54510	20271	NA;NPIGKJ_381005;NPIGKJ_381010;NPIGKJ_381015;NPIGKJ_381020;NPIGKJ_381025;NPIGKJ_381030;NPIGKJ_381035;NPIGKJ_381040;NPIGKJ_381045;NPIGKJ_381050;NPIGKJ_381055;NPIGKJ_381060;NPIGKJ_381065;NPIGKJ_381070;NPIGKJ_381075	15	Peptidase_S41;PF05402;Stand_Alone_Lasso_RRE;adh_short;adh_short_C2	NA	NA
UT30	antiSMASH	NODE_6155_length_27877_cov_22.5	Terpene	NA	No	1	12030	12031	NA;NPIGKJ_1520965;NPIGKJ_1520970;NPIGKJ_1520975;NPIGKJ_1520980;NPIGKJ_1520985;NPIGKJ_1520990;NPIGKJ_1520995;NPIGKJ_1521000;NPIGKJ_1521005;NPIGKJ_1521010	10	phytoene_synt;Glycos_transf_1;Aminotran_5;adh_short;adh_short_C2	NA	NA
UT30	antiSMASH	NODE_62571_length_4191_cov_76.3	Cyclic-lactone-autoinducer	NA	No	1	4191	4192	NA;NPIGKJ_4009700;NPIGKJ_4009705;NPIGKJ_4009710;NPIGKJ_4009715;NPIGKJ_4009720	5	AgrB;TIGR04223	NA	NA
UT30	antiSMASH	NODE_62678_length_4184_cov_14.0	Ranthipeptide	NA	No	1	4184	4185	NA;NPIGKJ_4011900;NPIGKJ_4011905;NPIGKJ_4011910;NPIGKJ_4011915	4	Ranthipeptide_rSAM_RRE;Quinohemoprotein_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
UT30	antiSMASH	NODE_63058_length_4161_cov_9.9	RRE-containing	NA	No	1	4161	4162	NA;NPIGKJ_4019535;NPIGKJ_4019540;NPIGKJ_4019545;NPIGKJ_4019550;NPIGKJ_4019555;NPIGKJ_4019560	6	PF05402;Stand_Alone_Lasso_RRE	NA	NA
UT30	antiSMASH	NODE_6311_length_27424_cov_51.4	Ranthipeptide	NA	No	8910	27424	18516	NA;NPIGKJ_1540870;NPIGKJ_1540875;NPIGKJ_1540880;NPIGKJ_1540885;NPIGKJ_1540890;NPIGKJ_1540895;NPIGKJ_1540900;NPIGKJ_1540905;NPIGKJ_1540910;NPIGKJ_1540915;NPIGKJ_1540920;NPIGKJ_1540925;NPIGKJ_1540930;NPIGKJ_1540935	14	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
UT30	antiSMASH	NODE_63569_length_4128_cov_13.3	Cyclic-lactone-autoinducer	NA	No	1	4128	4129	NA;NPIGKJ_4030155;NPIGKJ_4030160;NPIGKJ_4030165;NPIGKJ_4030170;NPIGKJ_4030175;NPIGKJ_4030180;NPIGKJ_4030185	7	TIGR04223;AgrB	NA	NA
UT30	antiSMASH	NODE_6371_length_27245_cov_32.1	LAP	NA	No	2984	27245	24263	NA;NPIGKJ_1548420;NPIGKJ_1548425;NPIGKJ_1548430;NPIGKJ_1548435;NPIGKJ_1548440;NPIGKJ_1548445;NPIGKJ_1548450;NPIGKJ_1548455;NPIGKJ_1548460;NPIGKJ_1548465;NPIGKJ_1548470;NPIGKJ_1548475;NPIGKJ_1548480;NPIGKJ_1548485;NPIGKJ_1548490;NPIGKJ_1548495;NPIGKJ_1548500;NPIGKJ_1548505;NPIGKJ_1548510;NPIGKJ_1548515;NPIGKJ_1548520;NPIGKJ_1548525;NPIGKJ_1548530	23	thio_amide;YcaO;TIGR03604;PF00881;Lant_dehydr_C;Lant_dehydr_C	NA	NA
UT30	antiSMASH	NODE_63831_length_4112_cov_13.1	RRE-containing	NA	No	1	4112	4113	NA;NPIGKJ_4035535;NPIGKJ_4035540;NPIGKJ_4035545;NPIGKJ_4035550;NPIGKJ_4035555;NPIGKJ_4035560	6	NTP_transf_5;Stand_Alone_Lasso_RRE;PF05402	NA	NA
UT30	antiSMASH	NODE_644_length_89897_cov_24.8	Terpene	NA	Yes	56570	78612	22044	NA;NPIGKJ_393500;NPIGKJ_393505;NPIGKJ_393510;NPIGKJ_393515;NPIGKJ_393520;NPIGKJ_393525;NPIGKJ_393530;NPIGKJ_393535;NPIGKJ_393540;NPIGKJ_393545;NPIGKJ_393550;NPIGKJ_393555;NPIGKJ_393560;NPIGKJ_393565;NPIGKJ_393570;NPIGKJ_393575;NPIGKJ_393580;NPIGKJ_393585;NPIGKJ_393590	19	terpene_cyclase	NA	NA
UT30	antiSMASH	NODE_64625_length_4066_cov_15.8	Cyclic-lactone-autoinducer	NA	No	1	4066	4067	NA;NPIGKJ_4051845;NPIGKJ_4051850;NPIGKJ_4051855;NPIGKJ_4051860;NPIGKJ_4051865;NPIGKJ_4051870	6	AgrB	NA	NA
UT30	antiSMASH	NODE_64729_length_4059_cov_11.6	Ranthipeptide	NA	No	1	4059	4060	NA;NPIGKJ_4053910;NPIGKJ_4053915;NPIGKJ_4053920;NPIGKJ_4053925	4	TIGR03973;SCIFF;Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;SPASM	NA	NA
UT30	antiSMASH	NODE_64_length_191617_cov_61.0	NRPS	NA	Yes	58420	102103	43685	NA;NPIGKJ_72895;NPIGKJ_72900;NPIGKJ_72905;NPIGKJ_72910;NPIGKJ_72915;NPIGKJ_72920;NPIGKJ_72925;NPIGKJ_72930;NPIGKJ_72935;NPIGKJ_72940;NPIGKJ_72945;NPIGKJ_72950;NPIGKJ_72955;NPIGKJ_72960;NPIGKJ_72965;NPIGKJ_72970;NPIGKJ_72975;NPIGKJ_73075;NPIGKJ_73080;NPIGKJ_73085;NPIGKJ_73090;NPIGKJ_73095;NPIGKJ_73100;NPIGKJ_73105;NPIGKJ_73110;NPIGKJ_73115;NPIGKJ_73120;NPIGKJ_73125;NPIGKJ_73130;NPIGKJ_73135;NPIGKJ_73140;NPIGKJ_73145;NPIGKJ_73150;NPIGKJ_73155;NPIGKJ_73160;NPIGKJ_73165;NPIGKJ_73170;NPIGKJ_73175;NPIGKJ_73180;NPIGKJ_73185;NPIGKJ_73190;NPIGKJ_73195;NPIGKJ_73200;NPIGKJ_73205	44	TP_methylase;Metallophos_2;AgrB;TIGR04223;Peptidase_C39;Condensation;AMP-binding;Peptidase_S8	NA	NA
UT30	antiSMASH	NODE_6505_length_26870_cov_37.6	Ranthipeptide	NA	No	2249	23903	21656	NA;NPIGKJ_1565040;NPIGKJ_1565045;NPIGKJ_1565050;NPIGKJ_1565055;NPIGKJ_1565060;NPIGKJ_1565065;NPIGKJ_1565070;NPIGKJ_1565075;NPIGKJ_1565080;NPIGKJ_1565085;NPIGKJ_1565090;NPIGKJ_1565095;NPIGKJ_1565100;NPIGKJ_1565105;NPIGKJ_1565110;NPIGKJ_1565115;NPIGKJ_1565120;NPIGKJ_1565125;NPIGKJ_1565130	19	PF04055;Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;TIGR03973;SCIFF	NA	NA
UT30	antiSMASH	NODE_65566_length_4009_cov_13.7	Ranthipeptide	NA	No	1	4009	4010	NA;NPIGKJ_4070325;NPIGKJ_4070330	2	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;SPASM	NA	NA
UT30	antiSMASH	NODE_65622_length_4007_cov_67.7	Cyclic-lactone-autoinducer	NA	No	1	4007	4008	NA;NPIGKJ_4071400;NPIGKJ_4071405;NPIGKJ_4071410;NPIGKJ_4071415;NPIGKJ_4071420	5	AgrB	NA	NA
UT30	antiSMASH	NODE_65991_length_3984_cov_39.8	Ranthipeptide	NA	No	1	3984	3985	NA;NPIGKJ_4078610;NPIGKJ_4078615	2	Ranthipeptide_rSAM_RRE;Quinohemoprotein_rSAM_RRE;Fer4_12;PF04055;TIGR04085	NA	NA
UT30	antiSMASH	NODE_66449_length_3960_cov_135.5	Lassopeptide	NA	No	1	3960	3961	NA;NPIGKJ_4087505;NPIGKJ_4087510;NPIGKJ_4087515;NPIGKJ_4087520	4	micJ25	NA	NA
UT30	antiSMASH	NODE_664_length_88505_cov_225.4	Ranthipeptide	NA	No	69429	88505	19078	NA;NPIGKJ_401850;NPIGKJ_401855;NPIGKJ_401860;NPIGKJ_401865;NPIGKJ_401870;NPIGKJ_401875;NPIGKJ_401880;NPIGKJ_401885;NPIGKJ_401890;NPIGKJ_401895;NPIGKJ_401900;NPIGKJ_401905;NPIGKJ_401910;NPIGKJ_401915	14	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;PF00881	NA	NA
UT30	antiSMASH	NODE_66583_length_3953_cov_9.5	Ranthipeptide	NA	No	1	3953	3954	NA;NPIGKJ_4090130;NPIGKJ_4090135;NPIGKJ_4090140;NPIGKJ_4090145	4	TIGR03973;SCIFF;Aminotran_1_2;DegT_DnrJ_EryC1	NA	NA
UT30	antiSMASH	NODE_6680_length_26435_cov_138.0	RRE-containing	NA	No	12995	26435	13442	NA;NPIGKJ_1586535;NPIGKJ_1586540;NPIGKJ_1586545;NPIGKJ_1586550;NPIGKJ_1586555;NPIGKJ_1586560;NPIGKJ_1586565;NPIGKJ_1586570;NPIGKJ_1586575;NPIGKJ_1586580;NPIGKJ_1586585;NPIGKJ_1586590;NPIGKJ_1586595;NPIGKJ_1586600	14	PF05402;Stand_Alone_Lasso_RRE	NA	NA
UT30	antiSMASH	NODE_6718_length_26344_cov_26.4	Ranthipeptide	NA	No	4521	26139	21620	NA;NPIGKJ_1591240;NPIGKJ_1591245;NPIGKJ_1591250;NPIGKJ_1591255;NPIGKJ_1591260;NPIGKJ_1591265;NPIGKJ_1591270;NPIGKJ_1591275;NPIGKJ_1591280;NPIGKJ_1591285;NPIGKJ_1591290;NPIGKJ_1591295;NPIGKJ_1591300;NPIGKJ_1591305;NPIGKJ_1591310;NPIGKJ_1591315;NPIGKJ_1591320;NPIGKJ_1591325	18	Pkinase;TIGR03973;SCIFF;Ranthipeptide_rSAM_RRE;PF04055;Fer4_12;TIGR04085;SPASM;PF04055	NA	NA
UT30	antiSMASH	NODE_671_length_88293_cov_73.7	Betalactone	NA	Yes	17184	47729	30547	NA;NPIGKJ_404480;NPIGKJ_404485;NPIGKJ_404490;NPIGKJ_404495;NPIGKJ_404500;NPIGKJ_404505;NPIGKJ_404510;NPIGKJ_404515;NPIGKJ_404520;NPIGKJ_404525;NPIGKJ_404530;NPIGKJ_404535;NPIGKJ_404540;NPIGKJ_404545;NPIGKJ_404550;NPIGKJ_404555;NPIGKJ_404560;NPIGKJ_404565;NPIGKJ_404570;NPIGKJ_404575;NPIGKJ_404580;NPIGKJ_404585;NPIGKJ_404590;NPIGKJ_404595;NPIGKJ_404600;NPIGKJ_404605;NPIGKJ_404610	27	Metallophos_2;HMGL-like;AMP-binding;TPP_enzyme_C;AMP-binding	NA	NA
UT30	antiSMASH	NODE_6723_length_26336_cov_30.7	NRPS-like	NA	No	3829	26336	22509	NA;NPIGKJ_1591795;NPIGKJ_1591800;NPIGKJ_1591805;NPIGKJ_1591810;NPIGKJ_1591815;NPIGKJ_1591820;NPIGKJ_1591825;NPIGKJ_1591830;NPIGKJ_1591835;NPIGKJ_1591840;NPIGKJ_1591845;NPIGKJ_1591850;NPIGKJ_1591855;NPIGKJ_1591860;NPIGKJ_1591865;NPIGKJ_1591870;NPIGKJ_1591875;NPIGKJ_1591880	18	AMP-binding;PP-binding;Polysacc_synt_2;NAD_binding_4	NA	NA
UT30	antiSMASH	NODE_67338_length_3915_cov_23.1	Ranthipeptide	NA	No	1	3915	3916	NA;NPIGKJ_4104560;NPIGKJ_4104565;NPIGKJ_4104570;NPIGKJ_4104575	4	TIGR03973;SCIFF	NA	NA
UT30	antiSMASH	NODE_6736_length_26296_cov_41.0	Redox-cofactor	NA	No	1	16425	16426	NA;NPIGKJ_1593405;NPIGKJ_1593410;NPIGKJ_1593415;NPIGKJ_1593420;NPIGKJ_1593425;NPIGKJ_1593430;NPIGKJ_1593435;NPIGKJ_1593440;NPIGKJ_1593445;NPIGKJ_1593450;NPIGKJ_1593455;NPIGKJ_1593460;NPIGKJ_1593465;NPIGKJ_1593470	14	TIGR02111;PqqD_RRE;PF05402;PF04055;Fer4_12;SPASM	NA	NA
UT30	antiSMASH	NODE_675_length_88093_cov_221.3	RiPP-like	NA	Yes	44147	56345	12200	NA;NPIGKJ_406410;NPIGKJ_406415;NPIGKJ_406420;NPIGKJ_406425;NPIGKJ_406430;NPIGKJ_406435;NPIGKJ_406440;NPIGKJ_406445;NPIGKJ_406450;NPIGKJ_406455;NPIGKJ_406460;NPIGKJ_406465;NPIGKJ_406470;NPIGKJ_406475	14	Peptidase_C39;TIGR01193	NA	NA
UT30	antiSMASH	NODE_6760_length_26251_cov_30.6	NAGGN	NA	No	15306	26251	10947	NA;NPIGKJ_1596185;NPIGKJ_1596190;NPIGKJ_1596195;NPIGKJ_1596200;NPIGKJ_1596205;NPIGKJ_1596210;NPIGKJ_1596215;NPIGKJ_1596220	8	TIGR03104;GATase_7;Asn_synthase;TIGR03103;RimK;TIGR03106;Peptidase_M42;TP_methylase	NA	NA
UT30	antiSMASH	NODE_67661_length_3896_cov_15.4	RRE-containing	NA	No	1	3896	3897	NA;NPIGKJ_4110820;NPIGKJ_4110825;NPIGKJ_4110830;NPIGKJ_4110835	4	NTP_transf_5;Subtilosin_rSAM_RRE;PF05402;PqqD_RRE;Thurincin_rSAM_RRE;Stand_Alone_Lasso_RRE	NA	NA
UT30	antiSMASH	NODE_6766_length_26242_cov_37.5	NRPS	NA	No	1	26242	26243	NA;NPIGKJ_1596880;NPIGKJ_1596885;NPIGKJ_1596890;NPIGKJ_1596895;NPIGKJ_1596900;NPIGKJ_1596905	6	Condensation;AMP-binding;PP-binding;PP-binding;Condensation;AMP-binding;Condensation;AMP-binding;PP-binding	NA	NA
UT30	antiSMASH	NODE_67801_length_3887_cov_12.3	Cyclic-lactone-autoinducer	NA	No	1	3887	3888	NA;NPIGKJ_4113560;NPIGKJ_4113565;NPIGKJ_4113570;NPIGKJ_4113575;NPIGKJ_4113580	5	AgrB;TIGR04223	NA	NA
UT30	antiSMASH	NODE_6783_length_26185_cov_38.7	NRPS	NA	No	1	26185	26186	NA;NPIGKJ_1598805;NPIGKJ_1598810;NPIGKJ_1598815;NPIGKJ_1598820;NPIGKJ_1598825;NPIGKJ_1598830;NPIGKJ_1598835;NPIGKJ_1598840;NPIGKJ_1598845;NPIGKJ_1598850;NPIGKJ_1598855;NPIGKJ_1598860;NPIGKJ_1598865;NPIGKJ_1598870;NPIGKJ_1598875	15	PP-binding;Condensation;AMP-binding;NAD_binding_4	NA	NA
UT30	antiSMASH	NODE_67_length_189538_cov_39.4	Ranthipeptide	NA	No	1	18913	18914	NA;NPIGKJ_75215;NPIGKJ_75220;NPIGKJ_75225;NPIGKJ_75230;NPIGKJ_75235;NPIGKJ_75240;NPIGKJ_75245;NPIGKJ_75250;NPIGKJ_75255;NPIGKJ_75260;NPIGKJ_75265;NPIGKJ_75270;NPIGKJ_75275;NPIGKJ_75280;NPIGKJ_75285;NPIGKJ_75290;NPIGKJ_75295	17	Ranthipeptide_rSAM_RRE;Fer4_12;PF04055;TIGR04085;SPASM	NA	NA
UT30	antiSMASH	NODE_68199_length_3866_cov_34.6	LAP	NA	No	1	3866	3867	NA;NPIGKJ_4121060;NPIGKJ_4121065;NPIGKJ_4121070	3	PF00881;Cytolysin_C_RRE;TIGR03603	NA	NA
UT30	antiSMASH	NODE_684_length_87755_cov_94.1	RiPP-like	NA	Yes	49215	61437	12224	NA;NPIGKJ_409925;NPIGKJ_409930;NPIGKJ_409935;NPIGKJ_409940;NPIGKJ_409945;NPIGKJ_409950;NPIGKJ_409955;NPIGKJ_409960	8	Aldedh;Fe-ADH;Peptidase_C39;TIGR01193	NA	NA
UT30	antiSMASH	NODE_68549_length_3847_cov_10.1	Arylpolyene	NA	No	1	3847	3848	NA;NPIGKJ_4127520;NPIGKJ_4127525;NPIGKJ_4127530;NPIGKJ_4127535	4	adh_short;APE_KS1	NA	NA
